DateTime,AddedIPs,RemovedIPs
1521656034,25,19
1521656402,256,256
1521659724,9,10
1521661524,256,256
1521663307,13,22
1521663602,256,256
1521667202,18,8
1521670444,18,17
1521674107,13,11
1521675932,0,1
1521677735,25,16
1521679202,256,256
1521679505,0,1
1521681601,12,8
1521685202,6,13
1521688804,1,48
1521692102,12,17
1521695745,30,13
1521698102,256,256
1521699303,9,11
1521701402,0,1
1521703803,31,3
1521706201,0,1
1521706507,4,5
1521710101,21,8
1521710134,256,256
1521713763,14,6
1521717307,10,14
1521720902,6,6
1521723614,3328,44800
1521724802,10,22
1521728107,10,16
1521732002,16,8
1521735332,18,5
1521736326,2,0
1521738247,2,0
1521738908,16,16
1521740402,2304,2304
1521741604,256,256
1521742530,27,4
1521746107,5,4
1521750003,4,13
1521750302,256,256
1521753330,5,24
1521756907,14,33
1521757201,256,256
1521758708,0,1
1521760510,20,5
1521762602,256,256
1521764124,278,262
1521768302,38,3
1521771363,6,13
1521775204,5,38
1521778534,17,4
1521781211,0,1
1521781501,1,0
1521782007,8,9
1521785728,9,5
1521788404,0,1
1521789308,6,2
1521792962,1,9
1521796806,11,6
1521798726,0,1
1521800130,5,20
1521801907,1,1
1521803616,3,20
1521804602,1,0
1521805523,1,0
1521807329,19,3
1521810248,4096,43008
1521810907,4,11
1521815053,19,5
1521815426,1280,1280
1521816968,256,256
1521818025,10,1
1521821702,4,3
1521821718,256,256
1521825319,4,4
1521828920,256,265
1521830648,1,0
1521833200,10,28
1521835204,0,1
1521836122,260,260
1521839728,10,46
1521843307,16,1
1521843602,512,512
1521847807,40,28
1521850502,41,5
1521851242,256,256
1521853204,256,256
1521854167,21,4
1521856502,256,256
1521857702,5,7
1521861302,5,26
1521864906,6,11
1521868535,5,32
1521872102,8,6
1521875707,12,26
1521879366,14,29
1521882902,25,6
1521884701,0,1
1521886538,21,6
1521890134,13,5
1521893733,16,3
1521896402,1024,37376
1521897307,10,4
1521900932,3,12
1521904502,9,13
1521908167,2,12
1521909008,768,769
1521912243,21,11
1521914164,256,256
1521915302,7,1
1521915602,256,256
1521918785,11,9
1521923770,15,6
1521926130,3,9
1521927002,0,1
