DateTime,AddedIPs,RemovedIPs
1522334902,183,135
1522336120,231,350
1522337082,145,313
1522338012,179,0
1522338976,109,188
1522339960,250,194
1522340911,72,152
1522341861,256,267
1522342833,83,135
1522343792,163,276
1522344748,177,247
1522345699,124,170
1522346681,207,309
1522347613,144,56
1522348588,205,276
1522349535,140,281
1522350499,242,268
1522351457,162,152
1522352424,239,222
1522353375,176,145
1522354344,350,158
1522355295,87,196
1522356293,423,169
1522357220,303,159
1522358176,385,128
1522359140,293,185
1522360109,1353,156
1522361059,558,1704
1522362015,236,319
1522362934,217,396
1522365417,426,196
1522366355,151,184
1522367296,179,0
1522368516,245,313
1522369704,187,345
1522370663,199,151
1522371641,130,240
1522372584,186,116
1522373552,135,428
1522374493,217,196
1522375476,141,167
1522376414,142,181
1522377382,177,161
1522378351,191,75
1522379301,200,198
1522380269,110,196
1522381463,339,112
1522382421,42,176
1522383387,278,116
1522384337,35,147
1522385294,346,146
1522386308,170,229
1522387237,108,87
1522388419,225,247
1522389388,112,320
1522390342,230,0
1522391302,166,323
1522392263,240,0
1522393226,103,300
1522394183,266,150
1522395144,66,153
1522396102,296,0
1522397066,182,303
1522398014,124,0
1522398987,91,104
1522399933,218,139
1522400902,182,145
1522401858,177,121
1522402821,179,263
1522403774,77,0
1522404751,190,385
1522405694,35,0
1522406679,269,282
1522407621,121,0
1522408581,298,150
1522409539,177,153
1522410512,168,379
1522411476,379,0
1522412431,175,99
1522413384,206,238
1522414338,165,121
1522415303,215,171
1522416265,65,50
1522417217,228,261
1522418242,142,30
1522419159,154,261
1522420351,165,147
1522421292,178,159
1522422289,182,197
1522423214,88,130
1522424178,75,171
1522425141,225,84
1522426122,119,227
1522427057,79,57
1522428046,264,233
1522428975,117,88
1522429951,147,162
1522430895,68,175
1522431879,275,112
1522432821,145,158
1522433790,209,103
1522434739,159,173
1522435701,167,90
1522436678,235,197
1522437619,85,113
1522438582,189,206
1522439542,175,181
1522440495,242,209
1522441460,122,111
1522442416,269,319
1522443391,161,343
1522444585,332,280
1522445544,748,533
1522446504,504,0
1522447472,561,2222
1522448412,99,0
1522449811,229,564
1522452094,346,206
1522453303,237,179
1522454443,186,234
1522455372,137,190
1522456341,180,195
1522457309,108,161
1522458265,218,253
1522459219,116,159
1522460184,173,154
1522461140,115,103
1522462116,206,164
1522463060,109,187
1522464018,219,141
1522464972,84,204
1522465947,185,84
1522466894,116,321
1522467864,188,14
1522468821,103,289
1522469788,173,46
1522470740,133,361
1522471697,144,155
1522472664,115,0
1522473621,147,135
1522474588,82,249
1522475542,241,75
1522476497,174,231
1522477468,117,115
1522478413,188,255
1522479401,81,83
1522480342,245,426
1522481302,76,49
1522482260,255,349
1522483238,35,211
1522484185,327,144
1522485144,54,91
1522486093,184,242
1522487066,171,158
1522488013,145,154
1522488988,105,170
1522489939,110,60
1522490904,214,226
1522491863,106,38
1522492825,141,279
1522493773,50,127
1522494752,222,139
1522495706,137,137
1522496665,150,180
1522497624,125,501
1522498588,162,265
1522499538,156,221
1522500505,117,197
1522501465,143,269
1522502414,92,85
1522503387,165,248
1522504345,270,122
1522505302,184,171
