DateTime,AddedIPs,RemovedIPs
1522334902,48,56
1522336120,89,70
1522337082,43,53
1522338012,56,45
1522338976,33,67
1522339960,84,103
1522340911,28,80
1522341861,77,38
1522342833,18,47
1522343792,60,77
1522344748,47,70
1522345699,30,45
1522346681,69,64
1522347613,49,89
1522348588,60,29
1522349535,40,64
1522350499,79,60
1522351457,60,68
1522352424,72,0
1522353375,52,101
1522354344,122,0
1522355295,31,80
1522356293,144,121
1522357220,87,0
1522358176,317,65
1522359140,293,69
1522360109,1353,105
1522361059,201,1430
1522362015,85,129
1522362934,91,95
1522365417,163,202
1522366355,51,79
1522367296,67,57
1522368516,77,99
1522369704,61,40
1522370663,68,46
1522371641,47,83
1522372584,68,65
1522373552,38,81
1522374493,79,65
1522375476,52,68
1522376414,46,49
1522377382,49,75
1522378351,62,44
1522379301,70,61
1522380269,38,27
1522381463,101,85
1522382421,24,45
1522383387,89,107
1522384337,10,0
1522385294,113,69
1522386308,54,49
1522387237,33,56
1522388419,80,77
1522389388,50,38
1522390342,68,53
1522391302,53,75
1522392263,88,52
1522393226,40,80
1522394183,77,47
1522395144,24,67
1522396102,94,52
1522397066,67,65
1522398014,56,40
1522398987,36,69
1522399933,63,53
1522400902,56,49
1522401858,58,42
1522402821,68,76
1522403774,27,108
1522404751,59,0
1522405694,11,58
1522406679,90,57
1522407621,25,65
1522408581,116,48
1522409539,72,74
1522410512,63,49
1522411476,130,75
1522412431,46,31
1522413384,72,73
1522414338,53,69
1522415303,67,73
1522416265,25,74
1522417217,73,66
1522418242,50,143
1522419159,58,0
1522420351,56,118
1522421292,69,53
1522422289,61,72
1522423214,27,67
1522424178,21,54
1522425141,65,60
1522426122,44,53
1522427057,29,78
1522428046,90,53
1522428975,49,117
1522429951,50,36
1522430895,23,72
1522431879,97,49
1522432821,57,103
1522433790,102,73
1522434739,55,84
1522435701,60,74
1522436678,84,63
1522437619,31,65
1522438582,65,46
1522439542,69,89
1522440495,85,39
1522441460,39,0
1522442416,112,162
1522443391,65,0
1522444585,174,54
1522445544,748,90
1522446504,504,1245
1522447472,174,0
1522448412,26,53
1522449811,82,155
1522452094,122,138
1522453303,62,52
1522454443,65,64
1522455372,31,58
1522456341,47,73
1522457309,25,43
1522458265,92,76
1522459219,34,48
1522460184,50,57
1522461140,26,62
1522462116,55,35
1522463060,26,66
1522464018,56,45
1522464972,24,68
1522465947,50,34
1522466894,26,87
1522467864,51,28
1522468821,34,75
1522469788,51,42
1522470740,43,65
1522471697,43,78
1522472664,23,0
1522473621,43,81
1522474588,28,35
1522475542,83,0
1522476497,54,95
1522477468,44,76
1522478413,51,0
1522479401,23,104
1522480342,79,0
1522481302,29,87
1522482260,76,0
1522483238,14,83
1522484185,113,46
1522485144,23,33
1522486093,55,0
1522487066,57,52
1522488013,41,27
1522488988,42,105
1522489939,38,0
1522490904,72,70
1522491863,31,0
1522492825,52,115
1522493773,18,0
1522494752,89,110
1522495706,52,49
1522496665,63,0
1522497624,40,129
1522498588,50,0
1522499538,55,99
1522500505,46,18
1522501465,33,0
1522502414,32,82
1522503387,42,132
1522504345,95,48
1522505302,58,20
1522506257,26,63
1522507219,62,34
1522508207,67,118
1522509153,76,28
1522510099,34,75
1522511075,53,36
1522512066,32,47
1522512986,37,0
1522513943,62,68
1522514895,47,51
1522515865,25,78
1522517078,54,134
1522518014,60,0
1522518974,45,23
1522519952,90,107
1522520892,41,77
1522521863,68,51
1522522821,39,0
1522523787,70,94
1522524741,57,0
1522525709,46,107
1522526904,81,123
1522527862,46,0
1522529090,126,34
1522530016,53,87
1522530979,332,50
1522531944,693,64
1522532902,536,41
1522533868,192,1167
1522534812,34,64
1522536101,85,39
1522537227,62,60
1522538175,64,26
1522539147,36,69
1522540698,70,101
1522541781,31,33
1522542736,50,69
1522543700,38,67
1522544677,56,66
1522545613,34,52
1522546598,59,34
1522547556,31,61
1522548512,62,50
1522549459,22,68
1522550419,80,24
1522551378,54,73
1522552350,52,22
1522553292,29,49
1522554276,52,40
1522555231,18,72
1522556185,42,26
1522557138,8,74
1522558103,56,6
1522559061,41,71
1522560021,28,0
1522560979,48,78
1522561941,60,107
1522562905,62,28
1522563869,26,108
1522564813,67,0
1522566051,47,97
1522566997,43,26
1522567947,19,92
1522568891,50,29
1522569892,46,56
1522570828,34,34
1522571778,45,41
1522572736,54,33
1522573715,34,31
1522574669,35,48
1522575618,46,32
1522576574,32,48
1522577546,37,46
1522578497,33,51
1522579468,35,20
1522580416,28,77
1522581399,47,37
1522582352,48,61
1522583307,30,2
1522584272,39,79
1522585228,44,28
1522586441,52,79
1522587370,36,40
1522588341,39,53
1522589291,34,81
1522590269,47,14
1522591462,29,91
1522592418,61,28
1522593387,52,63
1522594331,27,6
