DateTime,Entries,UniqueIPs
1521940246,110,110
1521941315,110,110
1521943855,106,106
1521945756,103,103
1521949552,102,102
1521954877,103,103
1521959455,104,104
1521961010,105,105
1521962913,105,105
1521964601,104,104
1521965451,105,105
1521966662,105,105
1521967535,107,107
1521969054,107,107
1521970250,108,108
1521971157,109,109
1521972963,108,108
1521975206,109,109
1521976522,108,108
1521977709,110,110
1521978993,112,112
1521979852,111,111
1521981350,110,110
1521982239,111,111
1521985192,109,109
1521986144,109,109
1521987055,108,108
1521988986,109,109
1521990950,111,111
1521991901,112,112
1521992751,111,111
1521993811,112,112
1521994631,114,114
1521996799,116,116
1521999676,116,116
1522001454,117,117
1522002947,115,115
1522003849,116,116
1522005289,115,115
1522006259,112,112
1522011424,111,111
1522012252,112,112
1522013404,109,109
1522014337,110,110
1522015341,110,110
1522016192,110,110
1522017374,109,109
1522019699,108,108
1522020520,109,109
1522022207,106,106
1522023049,107,107
1522024969,107,107
1522025799,107,107
1522028465,107,107
1522031487,108,108
1522032365,107,107
1522033855,107,107
1522034822,106,106
1522035648,104,104
1522037455,103,103
1522038351,104,104
1522039258,103,103
1522041055,102,102
1522042266,104,104
1522044958,105,105
1522045831,103,103
1522047680,103,103
1522051679,104,104
1522052927,105,105
1522053976,105,105
1522055235,106,106
1522055668,105,105
1522056873,104,104
1522061183,107,107
1522066611,106,106
1522067328,105,105
1522069001,104,104
1522071066,105,105
1522071950,105,105
1522073731,105,105
1522075569,108,108
1522077283,107,107
1522078962,106,106
1522080888,107,107
1522081950,107,107
1522084535,107,107
1522085323,106,106
1522086383,106,106
1522089978,107,107
1522093402,107,107
1522094405,105,105
1522096240,106,106
1522097824,107,107
1522098934,106,106
1522101369,106,106
1522104957,107,107
1522105013,108,108
1522108979,111,111
1522110653,118,118
1522111578,118,118
1522112856,117,117
1522116902,117,117
1522118673,116,116
1522120479,115,115
1522121836,114,114
1522123669,112,112
1522125074,113,113
1522125965,112,112
1522128628,112,112
1522129378,113,113
1522137384,114,114
1522140399,112,112
1522143127,113,113
1522143763,111,111
1522146680,112,112
1522148201,111,111
1522150891,112,112
1522152929,112,112
1522154161,113,113
1522155398,114,114
1522158384,113,113
1522159602,109,109
1522161013,109,109
1522161966,110,110
1522163753,112,112
1522164746,110,110
1522167059,112,112
1522170424,112,112
1522174526,114,114
1522177011,115,115
1522178140,116,116
1522179016,118,118
1522180441,119,119
1522182718,119,119
1522183583,119,119
1522185330,118,118
1522187825,119,119
1522190555,122,122
1522192140,120,120
1522194960,120,120
1522196039,119,119
1522197106,117,117
1522197744,117,117
1522199702,115,115
1522200528,116,116
1522201573,114,114
1522203026,112,112
1522204017,112,112
1522205129,111,111
1522209102,110,110
1522210559,109,109
1522213007,109,109
1522213858,110,110
1522215125,111,111
1522216601,109,109
1522217722,109,109
1522221062,109,109
1522222950,108,108
1522224894,108,108
1522226465,108,108
1522227579,109,109
1522228474,108,108
1522231202,106,106
1522233914,105,105
1522235719,106,106
1522238733,106,106
1522239643,108,108
1522240535,107,107
1522242640,107,107
1522244575,104,104
1522251392,105,105
1522252932,106,106
1522257052,106,106
1522258857,105,105
1522260829,105,105
1522261881,107,107
1522266182,107,107
1522266993,106,106
1522268074,108,108
1522269570,109,109
1522270537,107,107
1522274212,105,105
1522275313,106,106
1522276968,106,106
1522278138,106,106
1522279222,104,104
1522281954,107,107
1522282858,106,106
1522284770,107,107
1522286085,106,106
1522287764,104,104
1522288609,104,104
1522291559,104,104
1522293293,104,104
1522294251,103,103
1522297260,102,102
1522298570,101,101
1522300262,102,102
1522301750,103,103
1522303000,104,104
1522305068,105,105
1522307461,101,101
1522310184,101,101
1522312011,102,102
1522312845,102,102
1522314602,102,102
1522315736,103,103
1522316763,102,102
1522320155,101,101
1522323635,98,98
1522325460,97,97
1522330775,95,95
1522332951,95,95
1522333901,94,94
1522334839,95,95
1522337736,91,91
1522340742,92,92
1522342597,91,91
1522346198,90,90
1522347059,93,93
1522347931,95,95
1522350649,96,96
1522352553,95,95
1522357850,97,97
1522358741,97,97
1522359752,96,96
1522361682,95,95
1522363362,94,94
1522365032,94,94
1522366857,92,92
1522368652,91,91
1522372260,92,92
1522373111,93,93
1522375855,94,94
1522377798,94,94
1522379443,92,92
1522381361,92,92
1522383356,93,93
1522385156,92,92
1522387862,91,91
1522391280,93,93
1522392230,94,94
1522394080,96,96
1522395953,97,97
1522397681,95,95
1522399352,95,95
1522401272,94,94
1522404650,93,93
1522407391,94,94
