DateTime,Entries,UniqueIPs
1522334902,2000,2000
1522336120,2000,2000
1522337082,2000,2000
1522338012,2000,2000
1522338976,2000,2000
1522339960,2000,2000
1522340911,2000,2000
1522341861,2000,2000
1522342833,2000,2000
1522343792,2000,2000
1522344748,2000,2000
1522345699,2000,2000
1522346681,2000,2000
1522347613,2000,2000
1522348588,2000,2000
1522349535,2000,2000
1522350499,2000,2000
1522351457,2000,2000
1522352424,2000,2000
1522353375,2000,2000
1522354344,2000,2000
1522355295,2000,2000
1522356293,2000,2000
1522357220,2000,2000
1522358176,2000,2000
1522359140,2000,2000
1522360109,2000,2000
1522361059,2000,2000
1522362015,2000,2000
1522362934,2000,2000
1522365417,2000,2000
1522366355,2000,2000
1522367296,2000,2000
1522368516,2000,2000
1522369704,2000,2000
1522370663,2000,2000
1522371641,2000,2000
1522372584,2000,2000
1522373552,2000,2000
1522374493,2000,2000
1522375476,2000,2000
1522376414,2000,2000
1522377382,2000,2000
1522378351,2000,2000
1522379301,2000,2000
1522380269,2000,2000
1522381463,2000,2000
1522382421,2000,2000
1522383387,2000,2000
1522384337,2000,2000
1522385294,2000,2000
1522386308,2000,2000
1522387237,2000,2000
1522388419,2000,2000
1522389388,2000,2000
1522390342,2000,2000
1522391302,2000,2000
1522392263,2000,2000
1522393226,2000,2000
1522394183,2000,2000
1522395144,2000,2000
1522396102,2000,2000
1522397066,2000,2000
1522398014,2000,2000
1522398987,2000,2000
1522399933,2000,2000
1522400902,2000,2000
1522401858,2000,2000
1522402821,2000,2000
1522403774,2000,2000
1522404751,2000,2000
1522405694,2000,2000
1522406679,2000,2000
1522407621,2000,2000
1522408581,2000,2000
1522409539,2000,2000
1522410512,2000,2000
1522411476,2000,2000
1522412431,2000,2000
1522413384,2000,2000
1522414338,2000,2000
1522415303,2000,2000
1522416265,2000,2000
1522417217,2000,2000
1522418242,2000,2000
1522419159,2000,2000
1522420351,2000,2000
1522421292,2000,2000
1522422289,2000,2000
1522423214,2000,2000
1522424178,2000,2000
1522425141,2000,2000
1522426122,2000,2000
1522427057,2000,2000
1522428046,2000,2000
1522428975,2000,2000
1522429951,2000,2000
1522430895,2000,2000
1522431879,2000,2000
1522432821,2000,2000
1522433790,2000,2000
1522434739,2000,2000
1522435701,2000,2000
1522436678,2000,2000
1522437619,2000,2000
1522438582,2000,2000
1522439542,2000,2000
1522440495,2000,2000
1522441460,2000,2000
1522442416,2000,2000
1522443391,2000,2000
1522444585,2000,2000
1522445544,2000,2000
1522446504,2000,2000
1522447472,2000,2000
1522448412,2000,2000
1522449811,2000,2000
1522452094,2000,2000
1522453303,2000,2000
1522454443,2000,2000
1522455372,2000,2000
1522456341,2000,2000
1522457309,2000,2000
1522458265,2000,2000
1522459219,2000,2000
1522460184,2000,2000
1522461140,2000,2000
1522462116,2000,2000
1522463060,2000,2000
1522464018,2000,2000
1522464972,2000,2000
1522465947,2000,2000
1522466894,2000,2000
1522467864,2000,2000
1522468821,2000,2000
1522469788,2000,2000
1522470740,2000,2000
1522471697,2000,2000
1522472664,2000,2000
